FireGirlTrials_PolicyComparisons_1 Outputs


PATHWAYS GENERATED UNDER a LET-BURN POLICY
supp_ave,supp_min,supp_max,supp_std,supp_95_low,supp_95_high,harv_ave,harv_min,harv_max,harv_std,harv_95_low,harv_95_high,grwth_ave,grwth_min,grwth_max,grwth_std,grwth_95_low,grwth_95_high,cells_burned_ave,cells_burned_min,cells_burned_max,cells_burned_std,cells_burned_95_low,cells_burned_95_high,timb_lost_ave,timb_lost_min,timb_lost_max,timb_lost_std,timb_lost_95_low,timb_lost_95_high,supp_decicions
0.0,0.0,0.0,0.0,0.0,0.0,6009.714,4596.966,7462.785,595.639,7206.09,4813.338,6287.985,4774.663,7802.362,630.79,7554.964,5021.007,35.16,1.0,822.0,123.075,24917.617,-212.043,2412.992,0.0,822.0,11204.363,24917.617,-20091.634,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6011.563,4683.406,7247.184,545.313,7106.857,4916.269,6294.998,4907.628,7628.609,573.307,7446.52,5143.476,25.48,1.0,373.0,63.037,10835.44,-101.133,1084.523,0.0,373.0,4854.682,10835.44,-8666.393,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6040.204,4618.99,7524.452,605.096,7255.576,4824.833,6319.897,4845.794,7881.67,633.974,7593.272,5046.522,28.58,1.0,681.0,100.488,12510.099,-173.257,1304.692,0.0,681.0,5578.829,12510.099,-9900.715,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5980.707,4638.72,7197.945,543.375,7072.108,4889.306,6263.756,4860.636,7523.874,572.898,7414.456,5113.056,135.3,1.0,3606.0,610.376,129785.253,-1090.676,12266.579,0.0,3606.0,58508.945,129785.253,-105252.096,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5977.154,4726.22,7026.489,513.851,7009.255,4945.053,6257.75,4915.428,7343.63,539.413,7341.194,5174.307,21.4,1.0,388.0,65.414,11923.715,-109.987,1084.851,0.0,388.0,5396.338,11923.715,-9754.013,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6033.104,4643.971,7010.5,514.296,7066.098,5000.11,6316.378,4866.251,7306.776,539.503,7400.002,5232.755,141.64,1.0,3486.0,557.491,118987.709,-978.113,12461.772,0.0,3486.0,53035.998,118987.709,-94064.164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6062.746,4849.635,7349.603,544.439,7156.284,4969.208,6342.883,5039.062,7729.417,578.931,7505.701,5180.065,118.3,1.0,2596.0,409.747,88806.844,-704.701,9304.429,0.0,2596.0,39581.815,88806.844,-70197.986,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6048.67,4982.445,7271.412,530.256,7113.721,4983.619,6336.504,5217.978,7643.617,563.092,7467.507,5205.501,46.92,1.0,962.0,154.646,18385.875,-263.695,2484.26,0.0,962.0,7916.926,18385.875,-13417.354,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6068.032,4853.238,7097.394,532.009,7136.603,4999.461,6350.814,5060.228,7412.66,562.071,7479.767,5221.861,36.6,1.0,765.0,126.783,28455.534,-218.052,3143.662,0.0,765.0,12602.005,28455.534,-22168.211,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6035.777,4844.653,7018.419,518.029,7076.269,4995.285,6317.357,5028.918,7335.137,547.033,7416.104,5218.609,64.4,1.0,1225.0,221.723,47834.21,-380.943,5525.872,0.0,1225.0,21064.024,47834.21,-36782.467,0.0


PATHWAYS GENERATED UNDER a SUPPRESS-ALL POLICY
supp_ave,supp_min,supp_max,supp_std,supp_95_low,supp_95_high,harv_ave,harv_min,harv_max,harv_std,harv_95_low,harv_95_high,grwth_ave,grwth_min,grwth_max,grwth_std,grwth_95_low,grwth_95_high,cells_burned_ave,cells_burned_min,cells_burned_max,cells_burned_std,cells_burned_95_low,cells_burned_95_high,timb_lost_ave,timb_lost_min,timb_lost_max,timb_lost_std,timb_lost_95_low,timb_lost_95_high,supp_decicions
6814.366,2401.211,23395.268,4581.334,16016.245,-2387.514,4097.792,1564.56,7421.167,1508.533,7127.77,1067.815,4271.715,1564.443,7782.706,1595.794,7476.962,1066.468,2.16,1.0,30.0,4.429,73.768,-6.736,9.708,0.0,30.0,31.894,73.768,-54.353,50.0
6544.025,2488.856,21492.891,4185.949,14951.751,-1863.701,4196.018,1643.528,7254.373,1463.538,7135.621,1256.415,4371.157,1630.34,7621.326,1541.492,7467.335,1274.978,1.72,1.0,10.0,1.95,9.777,-2.196,0.649,0.0,10.0,4.545,9.777,-8.479,50.0
7776.151,2467.988,34135.61,5597.841,19019.745,-3467.444,4189.943,1704.419,7176.101,1390.622,6983.09,1396.796,4371.593,1724.867,7515.855,1465.418,7314.971,1428.216,4.54,1.0,61.0,10.373,142.285,-16.296,16.685,0.0,61.0,62.532,142.285,-108.914,50.0
6750.347,2413.657,24362.845,5291.177,17377.989,-3877.294,4183.862,1723.564,6958.727,1325.79,6846.79,1520.935,4364.719,1760.442,7305.235,1401.313,7179.339,1550.099,2.7,1.0,26.0,5.266,69.024,-7.877,10.624,0.0,26.0,29.075,69.024,-47.775,50.0
7236.997,2459.22,32196.196,5181.66,17644.668,-3170.673,4183.972,1697.112,6979.591,1306.542,6808.238,1559.705,4364.543,1781.998,7346.141,1382.687,7141.751,1587.336,3.16,1.0,44.0,7.027,55.443,-10.954,6.671,0.0,44.0,24.282,55.443,-42.101,50.0
7531.926,2415.809,28904.783,5793.68,19168.874,-4105.022,4152.633,1816.276,6979.591,1292.684,6749.066,1556.2,4327.29,1899.739,7308.801,1358.556,7056.03,1598.55,4.22,1.0,47.0,7.819,117.228,-11.484,15.206,0.0,47.0,50.793,117.228,-86.815,50.0
13444.692,2519.106,222942.704,31995.407,77709.357,-50819.974,4175.623,1742.649,6941.808,1289.457,6765.574,1585.672,4356.876,1821.378,7273.6,1358.636,7085.778,1627.975,17.36,1.0,494.0,71.482,1021.878,-126.216,140.365,0.0,494.0,438.878,1021.878,-741.148,50.0
9651.234,2535.117,78355.284,11887.031,33527.038,-14224.571,4181.69,1808.297,6812.895,1266.876,6726.284,1637.095,4364.102,1878.122,7162.349,1337.836,7051.226,1676.979,8.26,1.0,169.0,25.628,479.693,-43.215,53.031,0.0,169.0,212.422,479.693,-373.631,50.0
8022.336,2479.366,48896.479,8737.215,25571.548,-9526.876,4207.73,1866.511,6874.982,1285.407,6789.546,1625.913,4391.11,1870.111,7222.312,1358.882,7120.506,1661.715,4.46,1.0,68.0,11.388,224.191,-18.414,34.856,0.0,68.0,94.264,224.191,-154.48,50.0
8237.824,2538.294,55508.375,8780.969,25874.919,-9399.272,4165.454,1788.655,6929.487,1272.512,6721.37,1609.538,4346.897,1845.03,7220.329,1333.541,7025.393,1668.401,5.56,1.0,99.0,14.599,405.856,-23.763,48.001,0.0,99.0,178.165,405.856,-309.854,50.0
11758.764,2401.187,70291.415,14782.315,41449.918,-17932.39,4156.149,1772.524,6738.421,1250.983,6668.822,1643.476,4334.499,1830.49,7009.616,1317.102,6979.975,1689.022,11.3,1.0,133.0,27.814,482.806,-44.566,81.046,0.0,133.0,200.024,482.806,-320.715,50.0
8476.722,2459.783,53180.201,8315.847,25179.592,-8226.147,4148.157,1758.516,6636.645,1248.735,6656.316,1639.998,4332.808,1832.544,6985.797,1316.821,6977.721,1687.896,5.84,1.0,110.0,16.655,598.348,-27.612,63.201,0.0,110.0,266.433,598.348,-471.945,50.0
9630.467,2488.451,62640.259,10702.6,31127.271,-11866.338,4136.583,1775.224,6577.22,1213.17,6573.307,1699.859,4315.255,1815.503,6887.091,1283.578,6893.398,1737.113,8.32,1.0,88.0,17.845,710.57,-27.524,111.048,0.0,88.0,298.483,710.57,-488.473,50.0
9397.099,2565.836,51201.912,9044.172,27562.854,-8768.656,4125.246,1803.084,6504.541,1192.506,6520.463,1730.028,4305.44,1873.778,6812.767,1262.473,6841.191,1769.689,7.08,1.0,111.0,19.448,494.713,-31.983,80.235,0.0,111.0,206.356,494.713,-334.243,50.0
7335.868,2415.088,28077.864,5497.178,18377.275,-3705.539,4114.67,1799.707,6473.054,1197.256,6519.429,1709.911,4289.873,1851.222,6789.556,1262.387,6825.451,1754.295,4.08,1.0,43.0,8.077,301.386,-12.143,49.505,0.0,43.0,125.404,301.386,-202.376,50.0
9304.123,2519.304,55066.885,8901.523,27183.358,-8575.112,4113.231,1788.343,6484.757,1184.367,6492.103,1734.36,4293.41,1833.569,6796.533,1252.725,6809.582,1777.239,6.54,1.0,105.0,16.801,923.329,-27.207,148.164,0.0,105.0,385.931,923.329,-627.002,50.0
6609.788,2594.656,29656.779,5150.432,16954.735,-3735.158,4086.407,1782.884,6436.939,1195.032,6486.7,1686.114,4266.542,1813.733,6765.296,1262.658,6802.666,1730.418,2.72,1.0,49.0,6.974,601.213,-11.288,72.872,0.0,49.0,263.045,601.213,-455.469,50.0
7722.278,2433.68,48972.86,8170.874,24133.961,-8689.406,4102.744,1872.319,6489.93,1197.191,6507.373,1698.115,4279.478,1879.763,6803.736,1258.883,6808.019,1750.936,5.8,1.0,87.0,15.926,975.845,-26.188,145.825,0.0,87.0,413.242,975.845,-684.195,50.0
6247.632,2486.052,39253.587,6061.997,18423.513,-5928.248,4097.767,1813.143,6533.678,1165.593,6438.93,1756.604,4272.578,1894.79,6844.046,1236.159,6755.476,1789.679,4.3,1.0,76.0,11.519,1153.918,-18.837,129.586,0.0,76.0,509.984,1153.918,-894.747,50.0
8700.135,2465.213,36502.631,7029.649,22819.6,-5419.331,4096.803,1849.724,6465.844,1149.404,6405.449,1788.157,4275.903,1870.587,6792.258,1218.953,6724.243,1827.563,6.16,1.0,47.0,10.7,764.88,-15.332,166.957,0.0,47.0,297.688,764.88,-430.966,50.0
8358.528,2442.782,39021.661,7240.928,22902.36,-6185.304,4116.881,1813.121,6415.193,1117.72,6361.887,1871.874,4289.04,1848.354,6699.644,1181.105,6661.36,1916.72,6.62,1.0,64.0,12.342,1036.393,-18.169,178.549,0.0,64.0,427.094,1036.393,-679.295,50.0
10652.442,2506.175,94288.166,14607.147,39991.759,-18686.875,4153.409,1830.615,6296.38,1112.135,6387.198,1919.62,4333.987,1902.507,6614.208,1173.294,6690.618,1977.356,12.6,1.0,211.0,34.188,3844.551,-56.068,494.811,0.0,211.0,1667.733,3844.551,-2854.93,50.0
14591.691,2488.929,127990.633,24481.757,63764.747,-34581.364,4194.738,1833.283,6311.811,1160.945,6526.564,1862.912,4375.704,1890.237,6636.65,1223.081,6832.336,1919.073,21.36,1.0,258.0,53.237,3905.837,-85.57,602.066,0.0,258.0,1644.846,3905.837,-2701.705,50.0
10371.743,2455.199,113385.327,16536.221,43585.722,-22842.235,4205.162,1845.591,6319.253,1104.305,6423.223,1987.102,4386.623,1866.675,6623.538,1169.497,6735.626,2037.62,12.26,1.0,249.0,37.41,4506.322,-62.879,592.324,0.0,249.0,1948.66,4506.322,-3321.674,50.0
9933.673,2405.547,66709.337,11614.455,33261.992,-13394.647,4228.647,1793.48,7077.235,1151.697,6541.898,1915.396,4409.912,1879.979,7372.635,1211.49,6843.261,1976.564,11.14,1.0,150.0,26.872,3556.581,-42.835,528.207,0.0,150.0,1507.735,3556.581,-2500.167,50.0
9229.055,2460.159,41426.412,7765.136,24825.79,-6367.68,4230.465,1802.423,6769.662,1119.376,6478.797,1982.132,4417.658,1880.721,7102.352,1184.721,6797.239,2038.077,7.76,1.0,81.0,16.255,1458.502,-24.889,254.051,0.0,81.0,599.659,1458.502,-950.399,50.0
7175.808,2474.675,55848.157,7919.171,23081.93,-8730.315,4224.467,1975.478,6571.516,1086.237,6406.239,2042.695,4414.499,2076.422,6915.299,1142.2,6708.676,2120.322,4.98,1.0,111.0,15.844,1727.216,-26.843,226.135,0.0,111.0,747.342,1727.216,-1274.946,50.0
13364.271,2463.871,174099.437,26654.922,66902.258,-40173.715,4279.627,1987.938,6530.815,1058.126,6404.935,2154.319,4463.65,2071.825,6871.455,1118.846,6710.919,2216.382,19.94,1.0,398.0,61.357,9873.566,-103.299,1270.057,0.0,398.0,4283.423,9873.566,-7333.451,50.0
9933.533,2493.585,52964.477,10336.609,30695.224,-10828.157,4269.224,1995.602,6568.389,1043.039,6364.228,2174.219,4459.487,2095.92,6895.487,1096.95,6662.776,2256.199,11.34,1.0,115.0,22.836,3075.135,-34.527,490.215,0.0,115.0,1286.953,3075.135,-2094.705,50.0
8490.279,2497.754,29578.601,5778.871,20097.483,-3116.925,4285.396,2436.286,6475.202,1029.78,6353.77,2217.022,4470.178,2469.098,6777.665,1087.318,6654.121,2286.236,6.42,1.0,51.0,10.69,1970.182,-15.052,367.269,0.0,51.0,798.041,1970.182,-1235.645,50.0
9374.033,2565.292,76578.967,11828.0,33131.271,-14383.205,4265.589,2239.186,6603.155,1035.24,6344.93,2186.247,4450.127,2288.802,6925.953,1089.154,6637.757,2262.498,9.36,1.0,170.0,26.517,3688.349,-43.901,420.1,0.0,170.0,1627.161,3688.349,-2848.15,50.0
9981.224,2416.845,54161.814,10206.257,30481.094,-10518.647,4290.204,2273.489,6392.489,1009.882,6318.613,2261.796,4476.91,2370.316,6680.296,1067.975,6622.0,2331.819,8.54,1.0,107.0,18.038,1793.07,-27.69,352.196,0.0,107.0,717.367,1793.07,-1088.677,50.0
11214.916,2466.637,73684.995,12417.867,36156.936,-13727.103,4299.124,2485.258,6280.188,981.242,6270.007,2328.241,4486.369,2569.01,6565.116,1042.354,6579.998,2392.74,11.6,1.0,140.0,24.763,3538.682,-38.138,563.148,0.0,140.0,1481.427,3538.682,-2412.386,50.0
12308.015,2421.048,97734.716,17849.647,48160.085,-23544.056,4309.317,2408.246,6333.162,995.428,6308.692,2309.941,4500.387,2505.694,6620.156,1051.367,6612.119,2388.655,15.24,1.0,211.0,41.091,6984.75,-67.294,926.963,0.0,211.0,3015.986,6984.75,-5130.823,50.0
27555.532,2444.248,584638.887,83719.724,195711.547,-140600.484,4479.823,2328.343,8166.439,1069.409,6627.795,2331.851,4679.054,2450.021,8549.357,1124.675,6938.03,2420.078,52.16,1.0,1408.0,202.255,26206.365,-354.08,2818.472,0.0,1408.0,11644.115,26206.365,-20569.421,50.0
9821.941,2487.851,72131.632,14657.009,39261.41,-19617.527,4449.286,2476.21,7223.915,995.639,6449.086,2449.485,4651.082,2594.134,7570.635,1047.347,6754.74,2547.425,11.84,1.0,151.0,33.263,7015.648,-54.972,915.629,0.0,151.0,3037.012,7015.648,-5184.39,50.0
11236.472,2472.695,63605.37,14085.071,39527.169,-17054.225,4479.009,2416.904,6727.321,992.618,6472.741,2485.276,4677.992,2530.74,7073.075,1047.07,6781.094,2574.89,15.28,1.0,138.0,32.644,5670.3,-50.287,917.341,0.0,138.0,2366.352,5670.3,-3835.618,50.0
11176.857,2542.688,132389.124,19443.773,50230.823,-27877.11,4491.361,2704.07,6504.774,943.988,6387.416,2595.306,4692.987,2805.789,6795.034,995.203,6691.911,2694.064,14.08,1.0,300.0,45.976,7397.933,-78.265,924.91,0.0,300.0,3222.72,7397.933,-5548.114,50.0
9767.357,2411.317,41587.996,9583.289,29015.959,-9481.246,4531.337,2673.737,6225.986,907.888,6354.884,2707.79,4731.063,2801.96,6521.345,955.978,6651.201,2810.925,10.94,1.0,91.0,20.653,3392.34,-30.542,608.082,0.0,91.0,1386.197,3392.34,-2176.176,50.0
12340.812,2477.346,70052.319,15153.959,42778.434,-18096.81,4554.815,2657.26,6290.607,941.47,6445.813,2663.817,4757.225,2794.947,6541.463,986.452,6738.571,2775.879,15.7,1.0,159.0,33.628,5268.501,-51.843,818.126,0.0,159.0,2215.705,5268.501,-3632.249,50.0
15129.645,2619.208,201391.908,28709.47,72794.313,-42535.022,4606.91,2586.108,6279.718,920.677,6456.144,2757.675,4813.209,2719.968,6600.924,967.358,6756.204,2870.213,21.46,1.0,446.0,65.533,9762.894,-110.166,1325.91,0.0,446.0,4200.515,9762.894,-7111.073,50.0
9894.016,2463.702,76113.1,12549.682,35100.793,-15312.761,4575.292,2714.471,6318.302,903.474,6389.973,2760.612,4781.907,2781.189,6642.306,954.473,6699.022,2864.793,10.3,1.0,167.0,29.414,5723.38,-48.781,675.665,0.0,167.0,2513.102,5723.38,-4372.05,50.0
9060.396,2478.797,52097.396,9857.672,28860.113,-10739.32,4556.38,2652.437,6651.067,933.399,6431.167,2681.593,4758.35,2728.612,6940.286,984.922,6736.624,2780.075,8.08,1.0,109.0,20.965,2270.341,-34.029,256.807,0.0,109.0,1002.477,2270.341,-1756.727,50.0
8086.521,2492.424,36284.618,6920.976,21987.711,-5814.67,4543.234,2821.099,6432.153,927.032,6405.232,2681.236,4748.479,2951.512,6720.68,974.868,6706.559,2790.4,6.4,1.0,77.0,15.592,2682.123,-24.918,385.904,0.0,77.0,1143.217,2682.123,-1910.314,50.0
14268.596,2507.285,137540.164,23279.091,61026.027,-32488.834,4542.837,2928.433,6316.722,868.833,6287.94,2797.735,4750.49,3075.425,6592.933,911.641,6581.575,2919.405,18.66,1.0,299.0,52.675,11346.525,-87.142,1581.525,0.0,299.0,4861.694,11346.525,-8183.474,50.0
14198.387,2609.197,77842.269,15478.868,45288.609,-16891.834,4618.701,2858.217,6261.78,852.43,6330.856,2906.545,4829.482,2961.199,6552.095,905.733,6648.701,3010.263,19.58,1.0,162.0,34.724,6948.997,-50.164,1243.869,0.0,162.0,2840.409,6948.997,-4461.259,50.0
48937.959,2506.53,926263.18,172778.51,395973.808,-298097.891,4622.088,2896.183,6197.455,853.895,6337.187,2906.988,4824.085,2973.673,6480.946,902.17,6636.147,3012.024,105.48,1.0,2244.0,421.019,85204.356,-740.161,9223.734,0.0,2244.0,37828.422,85204.356,-66756.888,50.0
8323.499,2412.685,42704.153,8119.494,24631.982,-7984.984,4605.379,2858.448,6200.634,868.404,6349.619,2861.139,4802.133,2932.324,6494.005,915.86,6641.692,2962.573,7.86,1.0,82.0,16.394,2650.646,-25.068,407.814,0.0,82.0,1116.637,2650.646,-1835.018,50.0
10749.221,2473.065,117069.548,16766.351,44425.429,-22926.987,4602.097,2764.313,6547.51,891.126,6391.975,2812.219,4803.351,2909.211,6838.401,940.489,6692.379,2914.323,13.04,1.0,264.0,39.333,6845.602,-65.962,826.492,0.0,264.0,2996.73,6845.602,-5192.618,50.0
9681.13,2435.846,37572.102,8241.15,26233.967,-6871.707,4611.397,2695.271,6424.407,845.166,6308.963,2913.831,4813.205,2814.022,6712.448,889.238,6599.291,3027.119,10.04,1.0,77.0,17.972,3199.144,-26.058,582.031,0.0,77.0,1302.981,3199.144,-2035.083,50.0
9998.308,2417.359,44812.089,8293.691,26656.678,-6660.061,4633.463,2748.614,6235.429,773.55,6187.184,3079.742,4839.722,2886.527,6513.753,819.327,6485.388,3194.056,10.88,1.0,97.0,18.178,3363.592,-25.631,567.334,0.0,97.0,1392.171,3363.592,-2228.924,50.0
15869.858,2457.456,280792.237,40353.569,96922.387,-65182.671,4699.024,3115.271,6246.83,776.506,6258.682,3139.365,4904.084,3215.556,6545.648,821.343,6553.799,3254.368,24.98,1.0,669.0,97.776,16422.296,-171.409,1727.527,0.0,669.0,7316.075,16422.296,-12967.241,50.0
13859.088,2707.451,201502.931,29574.865,73261.953,-45543.778,4696.069,3123.432,6545.014,797.67,6298.237,3093.901,4905.332,3225.806,6859.427,842.643,6597.83,3212.834,19.32,1.0,463.0,69.957,11521.333,-121.193,1239.977,0.0,463.0,5118.772,11521.333,-9041.379,50.0
16912.32,2438.781,222845.882,37740.985,92717.32,-58892.68,4694.779,3056.268,6476.142,804.824,6311.316,3078.242,4908.141,3183.601,6790.04,847.733,6610.863,3205.42,27.12,1.0,520.0,89.646,17070.308,-152.94,1995.703,0.0,520.0,7505.184,17070.308,-13078.901,50.0
11371.879,2546.524,94210.501,15944.149,43396.645,-20652.888,4708.855,3050.968,6350.448,807.31,6330.386,3087.324,4918.192,3140.545,6644.739,851.879,6629.242,3207.143,14.2,1.0,216.0,35.852,6658.837,-57.812,858.834,0.0,216.0,2887.644,6658.837,-4941.17,50.0
14596.336,2647.099,160896.537,25706.083,66228.523,-37035.851,4756.599,2954.666,6467.881,778.906,6321.077,3192.121,4971.898,3070.657,6754.627,818.885,6616.677,3327.119,21.32,1.0,370.0,60.443,12654.711,-100.084,1655.312,0.0,370.0,5476.263,12654.711,-9344.087,50.0
16497.598,2419.528,136679.254,30239.625,77235.672,-44240.475,4763.748,2924.268,6527.523,781.09,6332.613,3194.883,4973.34,3012.807,6799.329,823.249,6626.884,3319.796,26.98,1.0,317.0,71.846,13601.98,-117.326,1891.759,0.0,317.0,5830.16,13601.98,-9818.463,50.0
20174.259,2404.604,366262.673,52474.95,125573.298,-85224.781,4771.447,2987.851,6414.376,771.188,6320.424,3222.471,4986.258,3050.987,6670.814,816.053,6625.348,3347.169,31.18,1.0,877.0,125.905,24193.698,-221.708,2056.694,0.0,877.0,11021.336,24193.698,-20080.311,50.0
16239.455,2512.799,246375.296,37270.272,91098.999,-58620.089,4796.482,3034.836,6312.44,755.595,6314.139,3278.825,5006.598,3098.538,6586.638,803.77,6621.018,3392.177,25.4,1.0,548.0,83.662,17224.606,-142.64,1909.032,0.0,548.0,7625.155,17224.606,-13406.542,50.0
17618.371,2441.31,206452.522,34506.476,86926.667,-51689.926,4875.557,3180.881,6580.237,799.827,6482.057,3269.056,5093.967,3334.314,6918.603,843.974,6789.139,3398.795,28.52,1.0,431.0,76.509,8500.068,-125.152,1319.748,0.0,431.0,3574.861,8500.068,-5860.572,50.0
32047.533,2455.135,508411.286,95537.323,223939.894,-159844.828,4922.074,3014.046,6673.955,860.424,6650.286,3193.862,5141.168,3127.608,6964.888,905.568,6960.055,3322.281,64.14,1.0,1193.0,228.709,45361.018,-395.235,5321.758,0.0,1193.0,19934.32,45361.018,-34717.503,50.0
13135.55,2457.174,107564.269,21005.498,55326.335,-29055.235,4962.164,3399.813,6705.975,853.601,6676.673,3247.656,5183.413,3518.491,6964.842,888.844,6968.708,3398.118,19.86,1.0,248.0,49.7,9738.769,-79.966,1479.986,0.0,248.0,4111.794,9738.769,-6778.796,50.0
23081.903,2404.466,320768.293,55307.516,134170.318,-88006.512,4964.637,3533.43,6423.081,794.242,6559.918,3369.355,5190.049,3662.026,6714.876,836.259,6869.725,3510.372,42.84,1.0,758.0,131.471,18003.041,-221.227,2303.346,0.0,758.0,7816.397,18003.041,-13396.348,50.0
10296.339,2473.787,65438.621,12108.082,34616.137,-14023.46,4958.034,3280.567,6396.793,798.381,6561.629,3354.44,5185.699,3416.008,6678.602,840.237,6873.364,3498.035,12.98,1.0,149.0,27.848,6110.328,-42.954,914.502,0.0,149.0,2586.842,6110.328,-4281.323,50.0
17299.705,2402.435,179750.319,34758.02,87113.243,-52513.832,4970.447,3332.244,6425.762,792.417,6562.062,3378.831,5195.496,3451.307,6726.582,840.595,6883.881,3507.112,28.38,1.0,418.0,83.143,15486.619,-138.618,2014.042,0.0,418.0,6707.583,15486.619,-11458.534,50.0
10860.72,2416.422,60251.416,12811.172,36592.716,-14871.277,4977.178,3203.868,6442.057,799.262,6582.543,3371.813,5198.625,3331.45,6729.024,846.503,6898.876,3498.374,13.24,1.0,119.0,28.409,3324.694,-43.821,551.137,0.0,119.0,1380.869,3324.694,-2222.419,50.0
7284.053,2416.521,22316.489,4301.445,15923.759,-1355.653,4931.188,3269.134,6311.78,776.291,6490.413,3371.962,5148.364,3411.478,6619.785,819.777,6794.934,3501.793,4.68,1.0,43.0,8.643,956.132,-12.68,153.584,0.0,43.0,399.564,956.132,-648.964,50.0
6941.468,2461.958,20507.08,4352.625,15683.972,-1801.036,4911.565,3180.599,6383.283,767.093,6452.317,3370.814,5136.597,3286.861,6698.838,809.466,6762.458,3510.736,3.38,1.0,29.0,6.609,895.746,-9.894,126.392,0.0,29.0,383.038,895.746,-642.963,50.0
13228.131,2503.588,117776.702,20946.98,55301.378,-28845.116,4978.097,3598.755,6339.704,705.45,6395.035,3561.16,5203.751,3710.834,6671.199,750.489,6711.153,3696.349,18.24,1.0,260.0,47.662,6755.737,-77.493,879.84,0.0,260.0,2925.429,6755.737,-4996.058,50.0
6604.91,2520.729,37032.541,6352.83,19364.944,-6155.124,4948.22,3539.868,6332.777,697.032,6348.25,3548.19,5172.132,3654.038,6619.051,736.627,6651.692,3692.573,3.34,1.0,61.0,9.055,1355.151,-14.847,163.479,0.0,61.0,593.297,1355.151,-1028.193,50.0
11493.949,2596.702,85471.822,14678.045,40975.669,-17987.772,4935.656,3530.081,6218.143,713.265,6368.292,3503.02,5159.892,3668.216,6493.329,751.748,6669.821,3649.962,12.9,1.0,184.0,32.704,3724.43,-52.787,551.962,0.0,184.0,1579.474,3724.43,-2620.506,50.0
12505.622,2550.844,104840.889,16973.879,46598.661,-21587.418,4985.587,3441.351,6301.678,699.309,6390.191,3580.984,5210.393,3588.148,6578.939,737.498,6691.701,3729.084,15.5,1.0,235.0,39.279,5160.444,-63.394,755.828,0.0,235.0,2192.923,5160.444,-3648.788,50.0
17419.225,2487.749,352317.142,50272.42,118394.352,-83555.903,4997.828,3581.941,6423.737,690.324,6384.385,3611.271,5223.592,3712.339,6761.019,730.895,6691.638,3755.545,27.74,1.0,837.0,121.371,21684.22,-216.041,2085.443,0.0,837.0,9757.63,21684.22,-17513.333,50.0
13726.026,2480.055,96818.713,19460.684,52813.96,-25361.908,5028.345,3522.848,6320.457,643.288,6320.427,3736.264,5255.223,3687.252,6637.715,681.357,6623.768,3886.677,19.56,1.0,220.0,43.764,4654.58,-68.343,784.534,0.0,220.0,1926.777,4654.58,-3085.513,50.0
13297.364,2518.375,289583.916,39825.668,93289.572,-66694.844,5047.073,3607.277,6580.419,680.596,6414.091,3680.055,5275.306,3742.23,6894.046,717.289,6716.024,3834.589,18.1,1.0,675.0,94.471,19302.181,-171.651,1509.918,0.0,675.0,8858.222,19302.181,-16282.344,50.0
20967.43,2427.569,255280.76,44946.853,111245.841,-69310.981,5068.996,3709.962,7431.287,765.361,6606.268,3531.723,5302.537,3833.01,7764.714,807.739,6924.928,3680.146,35.02,1.0,597.0,106.902,14756.063,-179.699,1903.072,0.0,597.0,6399.11,14756.063,-10949.92,50.0
16190.796,2444.87,197938.946,30050.116,76548.23,-44166.638,5053.018,3524.535,6655.294,727.229,6513.701,3592.335,5288.78,3703.53,6951.735,767.063,6829.471,3748.09,25.52,1.0,453.0,69.726,15522.286,-114.528,1991.381,0.0,453.0,6736.622,15522.286,-11539.523,50.0
13834.102,2581.428,120299.27,23291.217,60615.887,-32947.684,5088.404,3695.687,6366.233,676.442,6447.077,3729.731,5315.782,3838.502,6620.952,712.751,6747.384,3884.179,19.06,1.0,275.0,54.991,10609.347,-91.394,1468.739,0.0,275.0,4550.828,10609.347,-7671.868,50.0
9797.738,2425.321,79454.782,12042.862,33986.537,-14391.062,5101.88,3786.031,6982.23,685.082,6477.907,3725.854,5337.33,3920.486,7281.873,723.512,6790.545,3884.114,10.06,1.0,175.0,27.621,4314.941,-45.418,530.248,0.0,175.0,1884.282,4314.941,-3254.445,50.0
16494.736,2539.067,125008.326,27792.388,72317.389,-39327.918,5179.592,3552.718,6642.689,660.625,6506.497,3852.687,5414.857,3735.112,6934.016,688.025,6796.797,4032.917,25.74,1.0,278.0,63.513,9539.222,-101.83,1517.188,0.0,278.0,3993.925,9539.222,-6504.847,50.0
13634.558,2723.363,283846.444,39047.281,92063.33,-64794.213,5132.574,3422.189,6444.056,658.312,6454.832,3810.316,5366.007,3571.285,6740.307,693.199,6758.339,3973.676,19.78,1.0,675.0,94.37,20038.582,-169.767,1566.202,0.0,675.0,9196.832,20038.582,-16906.177,50.0
